date,temp,precip,wind_speed,wind_dir,state
2024-07-21,1.0,0.0,11.3,254.0,Jammu and Kashmir
2024-07-22,0.8,0.0,9.8,259.0,Jammu and Kashmir
2024-07-23,1.6,0.1,8.9,244.0,Jammu and Kashmir
2024-07-24,1.4,0.0,11.7,239.0,Jammu and Kashmir
2024-07-25,0.9,0.0,10.7,253.0,Jammu and Kashmir
2024-07-26,2.2,0.0,9.9,270.0,Jammu and Kashmir
2024-07-27,3.6,0.0,9.8,260.0,Jammu and Kashmir
2024-07-28,3.9,0.1,8.7,260.0,Jammu and Kashmir
2024-07-29,4.3,1.0,8.7,250.0,Jammu and Kashmir
2024-07-30,3.0,0.1,10.5,248.0,Jammu and Kashmir
2024-07-31,3.0,0.0,9.8,255.0,Jammu and Kashmir
2024-08-01,1.9,0.4,10.0,249.0,Jammu and Kashmir
2024-08-02,2.1,0.9,8.0,276.0,Jammu and Kashmir
2024-08-03,2.5,1.9,9.0,256.0,Jammu and Kashmir
2024-08-04,2.5,1.6,8.7,262.0,Jammu and Kashmir
2024-08-05,2.2,0.4,9.8,264.0,Jammu and Kashmir
2024-08-06,1.6,0.1,9.1,269.0,Jammu and Kashmir
2024-08-07,0.1,0.0,10.6,246.0,Jammu and Kashmir
2024-08-08,0.8,0.0,10.3,261.0,Jammu and Kashmir
2024-08-09,1.8,1.5,6.7,292.0,Jammu and Kashmir
2024-08-10,1.3,0.0,8.4,256.0,Jammu and Kashmir
2024-08-11,1.0,0.0,9.2,250.0,Jammu and Kashmir
2024-08-12,1.0,1.1,8.7,274.0,Jammu and Kashmir
2024-08-13,2.5,0.0,8.2,292.0,Jammu and Kashmir
2024-08-14,2.8,0.0,10.3,254.0,Jammu and Kashmir
2024-08-15,0.1,0.4,7.6,255.0,Jammu and Kashmir
2024-08-16,1.0,0.6,9.7,247.0,Jammu and Kashmir
2024-08-17,0.4,0.5,8.7,239.0,Jammu and Kashmir
2024-08-18,0.5,0.1,9.7,244.0,Jammu and Kashmir
2024-08-19,-0.7,0.0,9.0,248.0,Jammu and Kashmir
2024-08-20,-1.9,0.0,10.7,239.0,Jammu and Kashmir
2024-08-21,-2.7,0.0,11.2,240.0,Jammu and Kashmir
2024-08-22,-2.2,0.0,11.0,238.0,Jammu and Kashmir
2024-08-23,-2.8,0.0,10.9,236.0,Jammu and Kashmir
2024-08-24,-2.0,0.0,10.7,247.0,Jammu and Kashmir
2024-08-25,-1.5,0.0,12.5,252.0,Jammu and Kashmir
2024-08-26,-0.6,0.0,11.2,257.0,Jammu and Kashmir
2024-08-27,-1.4,1.5,7.8,253.0,Jammu and Kashmir
2024-08-28,-0.2,0.2,10.4,223.0,Jammu and Kashmir
2024-08-29,-0.5,5.0,11.0,227.0,Jammu and Kashmir
2024-08-30,-2.3,0.5,8.2,242.0,Jammu and Kashmir
2024-08-31,-2.1,0.0,8.4,262.0,Jammu and Kashmir
2024-09-01,-2.1,0.0,9.7,259.0,Jammu and Kashmir
2024-09-02,-1.3,0.1,9.4,235.0,Jammu and Kashmir
2024-09-03,-1.7,1.9,9.7,224.0,Jammu and Kashmir
2024-09-04,-2.7,0.1,10.2,248.0,Jammu and Kashmir
2024-09-05,-2.7,0.0,8.5,251.0,Jammu and Kashmir
2024-09-06,-2.6,0.0,10.7,232.0,Jammu and Kashmir
2024-09-07,-2.6,0.0,10.7,225.0,Jammu and Kashmir
2024-09-08,-2.3,0.0,11.3,230.0,Jammu and Kashmir
2024-09-09,-3.1,0.0,12.2,228.0,Jammu and Kashmir
2024-09-10,-3.8,3.1,10.2,229.0,Jammu and Kashmir
2024-09-11,-5.2,0.0,11.1,248.0,Jammu and Kashmir
2024-09-12,-5.8,0.0,10.3,255.0,Jammu and Kashmir
2024-09-13,-4.6,0.0,9.4,245.0,Jammu and Kashmir
2024-09-14,-5.6,0.0,10.2,230.0,Jammu and Kashmir
2024-09-15,-7.1,0.1,11.8,237.0,Jammu and Kashmir
2024-09-16,-6.4,0.0,10.1,237.0,Jammu and Kashmir
2024-09-17,-7.1,0.0,9.2,238.0,Jammu and Kashmir
2024-09-18,-4.1,0.4,10.0,259.0,Jammu and Kashmir
2024-09-19,-4.2,6.9,6.9,141.0,Jammu and Kashmir
2024-09-20,-4.7,0.0,9.7,244.0,Jammu and Kashmir
2024-09-21,-2.4,0.0,8.7,273.0,Jammu and Kashmir
2024-09-22,-0.7,0.0,8.0,294.0,Jammu and Kashmir
2024-09-23,-2.2,0.0,8.7,278.0,Jammu and Kashmir
2024-09-24,-0.5,0.0,8.6,284.0,Jammu and Kashmir
2024-09-25,-3.7,0.0,9.4,260.0,Jammu and Kashmir
2024-09-26,-5.3,0.0,9.2,243.0,Jammu and Kashmir
2024-09-27,-5.0,0.6,9.7,225.0,Jammu and Kashmir
2024-09-28,-6.6,0.4,8.6,228.0,Jammu and Kashmir
2024-09-29,-6.4,0.0,10.3,236.0,Jammu and Kashmir
2024-09-30,-4.9,0.0,10.1,245.0,Jammu and Kashmir
2024-10-01,-6.1,0.0,9.3,238.0,Jammu and Kashmir
2024-10-02,-7.9,0.0,8.7,251.0,Jammu and Kashmir
2024-10-03,-7.1,0.0,8.2,259.0,Jammu and Kashmir
2024-10-04,-8.3,0.0,9.1,254.0,Jammu and Kashmir
2024-10-05,-9.3,0.0,9.4,247.0,Jammu and Kashmir
2024-10-06,-9.9,0.0,9.0,246.0,Jammu and Kashmir
2024-10-07,-7.7,0.0,8.6,240.0,Jammu and Kashmir
2024-10-08,-10.0,0.0,9.6,228.0,Jammu and Kashmir
2024-10-09,-10.0,0.0,10.0,226.0,Jammu and Kashmir
2024-10-10,-10.0,0.0,9.6,253.0,Jammu and Kashmir
2024-10-11,-9.7,0.0,9.3,258.0,Jammu and Kashmir
2024-10-12,-9.3,0.0,8.9,251.0,Jammu and Kashmir
2024-10-13,-10.0,0.0,9.6,242.0,Jammu and Kashmir
2024-10-14,-10.0,0.0,9.1,257.0,Jammu and Kashmir
2024-10-15,-9.8,0.0,8.6,257.0,Jammu and Kashmir
2024-10-16,-10.0,0.0,8.7,242.0,Jammu and Kashmir
2024-10-17,-10.0,0.0,9.8,250.0,Jammu and Kashmir
2024-10-18,-10.0,0.0,8.7,263.0,Jammu and Kashmir
2024-10-19,-10.0,0.0,7.7,289.0,Jammu and Kashmir
2024-10-20,-9.8,0.0,8.0,266.0,Jammu and Kashmir
2024-10-21,-10.0,0.0,7.8,269.0,Jammu and Kashmir
2024-10-22,-10.0,0.0,7.7,260.0,Jammu and Kashmir
2024-10-23,-10.0,0.0,8.7,249.0,Jammu and Kashmir
2024-10-24,-10.0,0.0,9.5,255.0,Jammu and Kashmir
2024-10-25,-10.0,0.0,8.1,272.0,Jammu and Kashmir
2024-10-26,-9.6,0.0,8.1,264.0,Jammu and Kashmir
2024-10-27,-7.9,0.0,8.7,242.0,Jammu and Kashmir
2024-10-28,-9.5,1.2,11.4,225.0,Jammu and Kashmir
2024-10-29,-10.0,11.9,9.0,210.0,Jammu and Kashmir
2024-10-30,-10.0,1.7,7.3,233.0,Jammu and Kashmir
2024-10-31,-10.0,0.0,6.3,271.0,Jammu and Kashmir
2024-11-01,-10.0,0.0,5.1,257.0,Jammu and Kashmir
2024-11-02,-10.0,0.0,6.8,254.0,Jammu and Kashmir
2024-11-03,-10.0,0.0,7.1,259.0,Jammu and Kashmir
2024-11-04,-10.0,0.0,5.9,289.0,Jammu and Kashmir
2024-11-05,-10.0,0.0,5.9,277.0,Jammu and Kashmir
2024-11-06,-10.0,0.0,6.4,270.0,Jammu and Kashmir
2024-11-07,-10.0,0.0,8.0,241.0,Jammu and Kashmir
2024-11-08,-10.0,0.0,7.9,251.0,Jammu and Kashmir
2024-11-09,-10.0,0.0,7.8,249.0,Jammu and Kashmir
2024-11-10,-10.0,0.1,9.7,236.0,Jammu and Kashmir
2024-11-11,-10.0,3.0,11.2,218.0,Jammu and Kashmir
2024-11-12,-10.0,0.0,7.6,249.0,Jammu and Kashmir
2024-11-13,-10.0,0.0,8.3,238.0,Jammu and Kashmir
2024-11-14,-10.0,0.4,8.9,240.0,Jammu and Kashmir
2024-11-15,-10.0,0.4,10.2,233.0,Jammu and Kashmir
2024-11-16,-10.0,1.8,10.4,230.0,Jammu and Kashmir
2024-11-17,-10.0,0.0,7.8,258.0,Jammu and Kashmir
2024-11-18,-10.0,0.0,6.9,255.0,Jammu and Kashmir
2024-11-19,-10.0,0.0,7.3,265.0,Jammu and Kashmir
2024-11-20,-10.0,0.0,7.9,264.0,Jammu and Kashmir
2024-11-21,-10.0,0.0,8.0,266.0,Jammu and Kashmir
2024-11-22,-10.0,0.8,9.7,255.0,Jammu and Kashmir
2024-11-23,-10.0,5.8,8.1,234.0,Jammu and Kashmir
2024-11-24,-10.0,0.8,7.2,246.0,Jammu and Kashmir
2024-11-25,-10.0,0.0,5.2,254.0,Jammu and Kashmir
2024-11-26,-10.0,0.0,4.7,273.0,Jammu and Kashmir
2024-11-27,-10.0,0.0,6.1,291.0,Jammu and Kashmir
2024-11-28,-10.0,0.0,3.0,324.0,Jammu and Kashmir
2024-11-29,-10.0,0.0,5.1,244.0,Jammu and Kashmir
2024-11-30,-10.0,2.6,7.7,239.0,Jammu and Kashmir
2024-12-01,-10.0,0.5,8.2,248.0,Jammu and Kashmir
2024-12-02,-10.0,1.1,7.6,234.0,Jammu and Kashmir
2024-12-03,-10.0,1.8,7.6,224.0,Jammu and Kashmir
2024-12-04,-10.0,0.0,5.7,253.0,Jammu and Kashmir
2024-12-05,-10.0,0.0,6.8,258.0,Jammu and Kashmir
2024-12-06,-10.0,0.0,7.3,250.0,Jammu and Kashmir
2024-12-07,-10.0,0.6,7.0,241.0,Jammu and Kashmir
2024-12-08,-10.0,1.1,7.3,241.0,Jammu and Kashmir
2024-12-09,-10.0,0.2,8.9,256.0,Jammu and Kashmir
2024-12-10,-10.0,1.6,10.0,220.0,Jammu and Kashmir
2024-12-11,-10.0,8.0,7.6,191.0,Jammu and Kashmir
2024-12-12,-10.0,4.3,7.0,222.0,Jammu and Kashmir
2024-12-13,-10.0,0.0,6.4,284.0,Jammu and Kashmir
2024-12-14,-10.0,0.0,5.3,264.0,Jammu and Kashmir
2024-12-15,-10.0,0.0,5.2,222.0,Jammu and Kashmir
2024-12-16,-10.0,0.0,6.7,234.0,Jammu and Kashmir
2024-12-17,-10.0,0.0,7.1,264.0,Jammu and Kashmir
2024-12-18,-10.0,0.0,5.6,243.0,Jammu and Kashmir
2024-12-19,-10.0,0.0,6.0,271.0,Jammu and Kashmir
2024-12-20,-10.0,0.0,5.8,266.0,Jammu and Kashmir
2024-12-21,-10.0,0.2,5.8,256.0,Jammu and Kashmir
2024-12-22,-10.0,0.8,5.9,253.0,Jammu and Kashmir
2024-12-23,-10.0,2.3,6.3,260.0,Jammu and Kashmir
2024-12-24,-10.0,0.0,7.1,279.0,Jammu and Kashmir
2024-12-25,-10.0,0.0,6.0,282.0,Jammu and Kashmir
2024-12-26,-10.0,0.0,5.2,265.0,Jammu and Kashmir
2024-12-27,-10.0,10.9,5.0,250.0,Jammu and Kashmir
2024-12-28,-10.0,4.3,7.1,276.0,Jammu and Kashmir
2024-12-29,-10.0,0.0,6.9,293.0,Jammu and Kashmir
2024-12-30,-10.0,0.8,5.1,247.0,Jammu and Kashmir
2024-12-31,-10.0,0.0,5.8,251.0,Jammu and Kashmir
2025-01-01,-10.0,1.9,6.7,224.0,Jammu and Kashmir
2025-01-02,-10.0,6.5,7.4,197.0,Jammu and Kashmir
2025-01-03,-10.0,2.6,5.3,212.0,Jammu and Kashmir
2025-01-04,-10.0,3.2,11.9,176.0,Jammu and Kashmir
2025-01-05,-10.0,5.7,10.3,183.0,Jammu and Kashmir
2025-01-06,-10.0,3.1,8.3,233.0,Jammu and Kashmir
2025-01-07,-10.0,0.0,7.7,288.0,Jammu and Kashmir
2025-01-08,-10.0,0.0,6.2,278.0,Jammu and Kashmir
2025-01-09,-10.0,0.0,6.0,270.0,Jammu and Kashmir
2025-01-10,-10.0,0.0,5.2,267.0,Jammu and Kashmir
2025-01-11,-10.0,0.7,4.7,313.0,Jammu and Kashmir
2025-01-12,-10.0,0.0,7.2,280.0,Jammu and Kashmir
2025-01-13,-10.0,0.0,5.8,268.0,Jammu and Kashmir
2025-01-14,-10.0,0.0,6.0,254.0,Jammu and Kashmir
2025-01-15,-10.0,0.0,6.3,260.0,Jammu and Kashmir
2025-01-16,-10.0,3.4,7.2,249.0,Jammu and Kashmir
2025-01-17,-10.0,1.2,5.5,234.0,Jammu and Kashmir
2025-01-18,-10.0,7.5,7.3,207.0,Jammu and Kashmir
2025-01-19,-10.0,3.5,9.9,184.0,Jammu and Kashmir
2025-01-20,-10.0,5.0,6.7,184.0,Jammu and Kashmir
2025-01-21,-10.0,2.4,8.3,193.0,Jammu and Kashmir
2025-01-22,-10.0,0.3,5.4,239.0,Jammu and Kashmir
2025-01-23,-10.0,0.1,6.5,273.0,Jammu and Kashmir
2025-01-24,-10.0,0.0,6.8,292.0,Jammu and Kashmir
2025-01-25,-10.0,0.0,6.2,286.0,Jammu and Kashmir
2025-01-26,-10.0,0.0,6.7,272.0,Jammu and Kashmir
2025-01-27,-10.0,0.0,7.3,274.0,Jammu and Kashmir
2025-01-28,-10.0,3.5,5.6,239.0,Jammu and Kashmir
2025-01-29,-10.0,11.6,9.9,221.0,Jammu and Kashmir
2025-01-30,-10.0,0.6,4.8,257.0,Jammu and Kashmir
2025-01-31,-10.0,4.7,7.4,227.0,Jammu and Kashmir
2025-02-01,-10.0,4.6,4.7,216.0,Jammu and Kashmir
2025-02-02,-10.0,0.2,5.4,254.0,Jammu and Kashmir
2025-02-03,-10.0,0.0,5.9,231.0,Jammu and Kashmir
2025-02-04,-10.0,9.6,6.3,243.0,Jammu and Kashmir
2025-02-05,-10.0,1.3,6.5,248.0,Jammu and Kashmir
2025-02-06,-10.0,0.0,6.1,269.0,Jammu and Kashmir
2025-02-07,-10.0,0.0,5.4,268.0,Jammu and Kashmir
2025-02-08,-10.0,1.8,5.4,251.0,Jammu and Kashmir
2025-02-09,-10.0,3.4,6.3,234.0,Jammu and Kashmir
2025-02-10,-10.0,6.4,5.1,222.0,Jammu and Kashmir
2025-02-11,-10.0,2.5,6.0,256.0,Jammu and Kashmir
2025-02-12,-10.0,0.7,6.7,271.0,Jammu and Kashmir
2025-02-13,-10.0,0.0,7.6,272.0,Jammu and Kashmir
2025-02-14,-10.0,0.2,6.9,263.0,Jammu and Kashmir
2025-02-15,-10.0,2.3,8.1,250.0,Jammu and Kashmir
2025-02-16,-10.0,2.7,7.1,220.0,Jammu and Kashmir
2025-02-17,-10.0,0.1,6.6,243.0,Jammu and Kashmir
2025-02-18,-10.0,0.4,5.8,257.0,Jammu and Kashmir
2025-02-19,-10.0,1.9,4.6,230.0,Jammu and Kashmir
2025-02-20,-10.0,9.7,6.3,214.0,Jammu and Kashmir
2025-02-21,-10.0,0.3,7.2,260.0,Jammu and Kashmir
2025-02-22,-10.0,2.0,7.4,262.0,Jammu and Kashmir
2025-02-23,-10.0,0.0,6.5,270.0,Jammu and Kashmir
2025-02-24,-10.0,0.0,6.9,283.0,Jammu and Kashmir
2025-02-25,-10.0,10.7,6.2,199.0,Jammu and Kashmir
2025-02-26,-10.0,24.0,7.5,202.0,Jammu and Kashmir
2025-02-27,-10.0,33.2,8.3,192.0,Jammu and Kashmir
2025-02-28,-10.0,27.6,8.8,222.0,Jammu and Kashmir
2025-03-01,-10.0,0.3,5.8,242.0,Jammu and Kashmir
2025-03-02,-10.0,0.6,5.8,258.0,Jammu and Kashmir
2025-03-03,-10.0,19.1,9.4,206.0,Jammu and Kashmir
2025-03-04,-10.0,2.6,10.9,252.0,Jammu and Kashmir
2025-03-05,-10.0,0.0,8.0,291.0,Jammu and Kashmir
2025-03-06,-10.0,0.6,7.5,260.0,Jammu and Kashmir
2025-03-07,-10.0,0.0,7.8,265.0,Jammu and Kashmir
2025-03-08,-10.0,0.0,7.4,279.0,Jammu and Kashmir
2025-03-09,-10.0,3.1,6.6,224.0,Jammu and Kashmir
2025-03-10,-10.0,12.2,7.7,213.0,Jammu and Kashmir
2025-03-11,-10.0,7.0,6.2,231.0,Jammu and Kashmir
2025-03-12,-10.0,7.9,9.2,209.0,Jammu and Kashmir
2025-03-13,-10.0,13.7,6.9,209.0,Jammu and Kashmir
2025-03-14,-10.0,13.9,7.6,184.0,Jammu and Kashmir
2025-03-15,-10.0,8.5,8.0,204.0,Jammu and Kashmir
2025-03-16,-10.0,0.0,6.6,284.0,Jammu and Kashmir
2025-03-17,-10.0,0.0,6.1,270.0,Jammu and Kashmir
2025-03-18,-10.0,0.0,5.1,249.0,Jammu and Kashmir
2025-03-19,-10.0,0.2,5.8,255.0,Jammu and Kashmir
2025-03-20,-10.0,1.1,7.4,242.0,Jammu and Kashmir
2025-03-21,-10.0,0.0,7.0,314.0,Jammu and Kashmir
2025-03-22,-10.0,0.0,7.2,358.0,Jammu and Kashmir
2025-03-23,-10.0,0.0,4.4,308.0,Jammu and Kashmir
2025-03-24,-10.0,0.1,5.1,247.0,Jammu and Kashmir
2025-03-25,-10.0,9.1,7.7,206.0,Jammu and Kashmir
2025-03-26,-10.0,9.4,8.5,184.0,Jammu and Kashmir
2025-03-27,-10.0,7.3,11.7,174.0,Jammu and Kashmir
2025-03-28,-10.0,1.5,15.0,198.0,Jammu and Kashmir
2025-03-29,-10.0,0.0,5.6,228.0,Jammu and Kashmir
2025-03-30,-10.0,0.4,5.7,224.0,Jammu and Kashmir
2025-03-31,-10.0,0.0,7.4,254.0,Jammu and Kashmir
2025-04-01,-10.0,0.0,6.7,267.0,Jammu and Kashmir
2025-04-02,-10.0,0.0,6.8,246.0,Jammu and Kashmir
2025-04-03,-10.0,0.3,6.1,239.0,Jammu and Kashmir
2025-04-04,-10.0,0.0,6.7,275.0,Jammu and Kashmir
2025-04-05,-10.0,0.0,6.1,284.0,Jammu and Kashmir
2025-04-06,-10.0,0.0,6.5,259.0,Jammu and Kashmir
2025-04-07,-10.0,0.0,5.6,258.0,Jammu and Kashmir
2025-04-08,-10.0,1.7,5.6,236.0,Jammu and Kashmir
2025-04-09,-10.0,1.2,6.2,252.0,Jammu and Kashmir
2025-04-10,-10.0,3.2,5.9,216.0,Jammu and Kashmir
2025-04-11,-10.0,0.5,5.7,205.0,Jammu and Kashmir
2025-04-12,-10.0,0.0,5.6,312.0,Jammu and Kashmir
2025-04-13,-10.0,0.0,6.3,320.0,Jammu and Kashmir
2025-04-14,-10.0,0.0,7.1,292.0,Jammu and Kashmir
2025-04-15,-10.0,0.0,7.0,306.0,Jammu and Kashmir
2025-04-16,-10.0,1.8,4.9,243.0,Jammu and Kashmir
2025-04-17,-7.464835164835164,0.0,4.2,248.95054945054946,Jammu and Kashmir
2024-04-18,4.4,0.3,9.9,41.0,Ladakh
2024-04-19,4.7,0.0,9.8,47.0,Ladakh
2024-04-20,2.9,0.0,8.7,95.0,Ladakh
2024-04-21,3.6,0.0,7.9,69.0,Ladakh
2024-04-22,3.2,0.1,9.7,72.0,Ladakh
2024-04-23,3.5,0.0,6.6,116.0,Ladakh
2024-04-24,3.4,0.0,9.2,124.0,Ladakh
2024-04-25,4.1,0.0,9.2,95.0,Ladakh
2024-04-26,5.5,0.0,9.7,74.0,Ladakh
2024-04-27,4.0,0.4,9.7,49.0,Ladakh
2024-04-28,4.9,0.3,10.7,49.0,Ladakh
2024-04-29,3.4,10.2,14.5,23.0,Ladakh
2024-04-30,1.4,0.8,13.0,31.0,Ladakh
2024-05-01,1.1,1.6,9.7,142.0,Ladakh
2024-05-02,3.3,0.1,11.7,90.0,Ladakh
2024-05-03,7.1,2.9,10.6,30.0,Ladakh
2024-05-04,4.7,4.4,8.9,61.0,Ladakh
2024-05-05,5.5,0.0,10.5,80.0,Ladakh
2024-05-06,6.6,0.1,11.7,79.0,Ladakh
2024-05-07,6.8,1.3,8.9,74.0,Ladakh
2024-05-08,8.1,0.0,11.6,86.0,Ladakh
2024-05-09,9.3,0.0,9.6,79.0,Ladakh
2024-05-10,10.1,0.0,12.2,20.0,Ladakh
2024-05-11,9.5,0.1,10.2,41.0,Ladakh
2024-05-12,7.2,1.4,8.1,64.0,Ladakh
2024-05-13,4.4,0.9,10.2,49.0,Ladakh
2024-05-14,7.4,0.5,9.4,94.0,Ladakh
2024-05-15,9.5,0.0,10.3,90.0,Ladakh
2024-05-16,10.4,0.0,9.1,117.0,Ladakh
2024-05-17,11.1,0.0,8.9,132.0,Ladakh
2024-05-18,11.7,0.0,8.4,118.0,Ladakh
2024-05-19,12.3,0.0,13.8,120.0,Ladakh
2024-05-20,11.2,0.0,10.0,305.0,Ladakh
2024-05-21,11.8,0.0,8.0,226.0,Ladakh
2024-05-22,13.3,0.0,9.3,283.0,Ladakh
2024-05-23,14.0,0.0,12.4,277.0,Ladakh
2024-05-24,13.9,0.0,10.6,305.0,Ladakh
2024-05-25,13.9,0.0,12.2,309.0,Ladakh
2024-05-26,14.6,0.0,16.6,279.0,Ladakh
2024-05-27,14.3,0.0,15.7,282.0,Ladakh
2024-05-28,11.9,0.0,14.2,307.0,Ladakh
2024-05-29,9.6,0.0,6.9,191.0,Ladakh
2024-05-30,7.6,0.9,12.7,247.0,Ladakh
2024-05-31,8.3,0.1,9.4,200.0,Ladakh
2024-06-01,7.9,1.0,9.7,235.0,Ladakh
2024-06-02,9.5,0.4,7.6,203.0,Ladakh
2024-06-03,12.0,0.0,11.1,255.0,Ladakh
2024-06-04,10.7,0.2,14.9,256.0,Ladakh
2024-06-05,10.0,1.0,11.3,200.0,Ladakh
2024-06-06,9.6,3.9,12.2,250.0,Ladakh
2024-06-07,10.1,0.3,7.1,246.0,Ladakh
2024-06-08,10.1,0.7,11.8,255.0,Ladakh
2024-06-09,10.8,0.0,10.6,242.0,Ladakh
2024-06-10,12.5,0.0,13.9,262.0,Ladakh
2024-06-11,11.6,0.3,10.2,217.0,Ladakh
2024-06-12,12.8,0.0,10.9,243.0,Ladakh
2024-06-13,10.4,1.9,8.4,199.0,Ladakh
2024-06-14,11.2,0.4,9.1,189.0,Ladakh
2024-06-15,13.1,0.0,9.8,235.0,Ladakh
2024-06-16,15.6,0.0,10.6,255.0,Ladakh
2024-06-17,15.1,0.0,9.8,269.0,Ladakh
2024-06-18,12.5,0.7,18.4,244.0,Ladakh
2024-06-19,11.5,0.4,11.9,238.0,Ladakh
2024-06-20,12.4,0.0,11.1,257.0,Ladakh
2024-06-21,10.6,3.2,7.3,206.0,Ladakh
2024-06-22,10.2,2.4,8.9,269.0,Ladakh
2024-06-23,12.7,1.2,8.2,241.0,Ladakh
2024-06-24,13.6,0.0,8.6,238.0,Ladakh
2024-06-25,15.7,0.0,10.9,252.0,Ladakh
2024-06-26,17.7,0.0,8.4,260.0,Ladakh
2024-06-27,17.8,0.0,7.9,240.0,Ladakh
2024-06-28,19.2,0.0,10.5,224.0,Ladakh
2024-06-29,19.6,0.0,11.2,238.0,Ladakh
2024-06-30,19.3,0.0,11.0,225.0,Ladakh
2024-07-01,19.7,0.0,8.2,208.0,Ladakh
2024-07-02,20.0,0.0,10.1,230.0,Ladakh
2024-07-03,21.0,0.0,10.0,212.0,Ladakh
2024-07-04,20.7,0.0,13.0,229.0,Ladakh
2024-07-05,17.7,0.4,10.4,224.0,Ladakh
2024-07-06,13.7,0.3,5.8,175.0,Ladakh
2024-07-07,16.9,0.0,6.3,288.0,Ladakh
2024-07-08,17.5,0.0,10.0,238.0,Ladakh
2024-07-09,18.5,0.0,7.6,220.0,Ladakh
2024-07-10,18.6,0.0,7.4,264.0,Ladakh
2024-07-11,17.8,0.0,8.7,274.0,Ladakh
2024-07-12,16.6,0.0,12.0,258.0,Ladakh
2024-07-13,16.2,0.1,8.9,230.0,Ladakh
2024-07-14,17.0,0.0,8.7,225.0,Ladakh
2024-07-15,17.8,0.0,8.4,205.0,Ladakh
2024-07-16,19.6,0.0,12.8,199.0,Ladakh
2024-07-17,20.2,0.0,7.4,238.0,Ladakh
2024-07-18,19.3,0.0,10.5,214.0,Ladakh
2024-07-19,19.6,0.0,6.9,229.0,Ladakh
2024-07-20,20.7,0.0,9.2,253.0,Ladakh
2024-07-21,20.9,0.0,12.4,276.0,Ladakh
2024-07-22,20.9,0.0,12.3,274.0,Ladakh
2024-07-23,21.0,0.0,9.0,195.0,Ladakh
2024-07-24,21.0,0.0,12.5,276.0,Ladakh
2024-07-25,21.2,0.0,12.0,273.0,Ladakh
2024-07-26,22.2,0.0,13.7,275.0,Ladakh
2024-07-27,24.5,0.0,13.0,276.0,Ladakh
2024-07-28,25.2,0.0,12.6,292.0,Ladakh
2024-07-29,23.5,0.1,15.2,253.0,Ladakh
2024-07-30,20.3,0.0,11.3,204.0,Ladakh
2024-07-31,20.1,1.5,13.2,262.0,Ladakh
2024-08-01,17.2,5.6,13.9,181.0,Ladakh
2024-08-02,16.9,3.4,12.2,206.0,Ladakh
2024-08-03,18.8,0.0,8.8,154.0,Ladakh
2024-08-04,18.6,3.1,11.5,188.0,Ladakh
2024-08-05,17.5,0.8,9.9,165.0,Ladakh
2024-08-06,19.7,0.0,10.4,241.0,Ladakh
2024-08-07,18.8,0.0,11.7,267.0,Ladakh
2024-08-08,17.9,0.0,8.7,179.0,Ladakh
2024-08-09,20.6,0.0,9.7,246.0,Ladakh
2024-08-10,22.0,0.0,11.5,252.0,Ladakh
2024-08-11,19.2,1.6,14.5,199.0,Ladakh
2024-08-12,17.5,0.3,8.5,151.0,Ladakh
2024-08-13,20.8,0.0,11.1,252.0,Ladakh
2024-08-14,22.3,0.0,11.5,130.0,Ladakh
2024-08-15,19.5,1.7,18.4,217.0,Ladakh
2024-08-16,16.7,1.4,7.5,180.0,Ladakh
2024-08-17,15.3,0.4,8.8,198.0,Ladakh
2024-08-18,16.1,0.2,8.8,215.0,Ladakh
2024-08-19,15.4,5.2,8.9,183.0,Ladakh
2024-08-20,16.0,0.0,10.5,255.0,Ladakh
2024-08-21,16.4,0.0,10.1,281.0,Ladakh
2024-08-22,17.4,0.0,4.7,237.0,Ladakh
2024-08-23,16.8,0.0,6.4,229.0,Ladakh
2024-08-24,17.7,0.0,6.4,233.0,Ladakh
2024-08-25,18.4,0.0,7.9,228.0,Ladakh
2024-08-26,18.8,0.0,7.7,212.0,Ladakh
2024-08-27,16.7,0.0,9.4,209.0,Ladakh
2024-08-28,15.4,0.3,10.2,173.0,Ladakh
2024-08-29,14.9,8.4,12.4,231.0,Ladakh
2024-08-30,13.8,1.1,7.6,167.0,Ladakh
2024-08-31,16.5,0.0,7.3,220.0,Ladakh
2024-09-01,17.5,0.0,10.0,257.0,Ladakh
2024-09-02,17.0,0.0,8.6,264.0,Ladakh
2024-09-03,13.3,2.1,6.9,232.0,Ladakh
2024-09-04,12.2,0.5,11.0,302.0,Ladakh
2024-09-05,15.3,0.0,9.9,241.0,Ladakh
2024-09-06,13.6,0.2,7.5,239.0,Ladakh
2024-09-07,14.2,0.0,6.4,196.0,Ladakh
2024-09-08,15.7,0.0,5.4,268.0,Ladakh
2024-09-09,15.6,0.0,8.7,253.0,Ladakh
2024-09-10,14.3,0.0,8.9,252.0,Ladakh
2024-09-11,12.7,0.0,9.2,213.0,Ladakh
2024-09-12,15.2,0.0,7.5,268.0,Ladakh
2024-09-13,16.0,0.0,12.8,280.0,Ladakh
2024-09-14,15.0,0.0,8.7,246.0,Ladakh
2024-09-15,12.4,0.7,5.7,197.0,Ladakh
2024-09-16,14.0,0.0,6.4,111.0,Ladakh
2024-09-17,14.9,0.0,11.3,319.0,Ladakh
2024-09-18,14.4,0.0,13.0,138.0,Ladakh
2024-09-19,10.9,2.9,9.2,263.0,Ladakh
